Year,ID,Name,Import,Export,ImpIDA,ImpIDB,ImpIDC,ImpIDD,ImpIDE,ImpIDF,ImpIDG,ImpIDH,ImpIDI,ImpIDJ,ImportA,ImportB,ImportC,ImportD,ImportE,ImportF,ImportG,ImportH,ImportI,ImportJ,ExpIDA,ExpIDB,ExpIDC,ExpIDD,ExpIDE,ExpIDF,ExpIDG,ExpIDH,ExpIDI,ExpIDJ,ExportA,ExportB,ExportC,ExportD,ExportE,ExportF,ExportG,ExportH,ExportI,ExportJ
2021,520,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,524,Nepal,116415.223,,699,,,,,,,,,,116415.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,528,Netherlands,2312245.482,2641324.735,276,056,579,208,826,,,,,,1076964.359,561752.412,345325.231,312909.829,15293.651,,,,,,056,826,276,208,579,,,,,,985617.062,777416.106,758745.557,90376.993,29169.017,,,,,
2021,530,Netherlands Antilles (...2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,531,Curaçao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,533,Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,534,Saint Maarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,535,Bonaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,540,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,548,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,554,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,558,Nicaragua,13.446,,222,,,,,,,,,,13.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,562,Niger,60766.653,,566,,,,,,,,,,60766.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,566,Nigeria,,145719.958,,,,,,,,,,,,,,,,,,,,,562,204,768,,,,,,,,60766.653,57035.262,27918.043,,,,,,,
2021,570,Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,574,Norfolk Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,579,Norway,502289.414,2341980.138,752,276,208,528,826,643,246,,,,219122.706,129167.835,117785.092,29169.017,5138.212,983.232,923.32,,,,208,752,276,528,826,246,643,,,,756808.849,549017.835,447733.732,345325.231,225539.725,17551.741,3.025,,,
2021,580,N. Mariana Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,583,FS Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,584,Marshall Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,585,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,586,Pakistan,38911.954,,364,,,,,,,,,,38911.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,591,Panama,130.733,19061.247,222,320,,,,,,,,,93.706,37.027,,,,,,,,,222,320,,,,,,,,,19019.855,41.392,,,,,,,,
2021,598,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,600,Paraguay,,1629084.351,,,,,,,,,,,,,,,,,,,,,076,032,,,,,,,,,1374134.855,254949.496,,,,,,,,
2021,604,Peru,610.424,,218,,,,,,,,,,610.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,608,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,612,Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,616,Poland,1409513.389,725933.447,276,752,440,804,203,703,,,,,904674.884,287378.66,88607.222,63486.801,60402.274,4963.548,,,,,703,440,203,276,752,,,,,,387724.603,223215.041,55918.353,32235.875,26839.575,,,,,
2021,620,Portugal,1359490.599,682814.483,724,,,,,,,,,,1359490.599,,,,,,,,,,724,,,,,,,,,,682814.483,,,,,,,,,
2021,624,Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,626,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,634,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,642,Romania,1078652.882,393765.42,100,348,757,804,688,807,,,,,589859.946,310059.474,74349.037,54129.888,49831.423,423.114,,,,,348,688,100,757,300,804,,,,,265647.598,91411.037,28466.411,4040.09,2107.202,2093.082,,,,
2021,643,Russian Federation,33316.149,1295311.775,398,428,031,440,246,496,860,579,268,,20177.441,7492.551,4171.094,678.854,447.714,334.601,10.655,3.025,0.214,,246,156,428,440,398,496,112,268,804,031,658583.095,189254.923,154972.209,123159.348,89439.253,34919.402,21050.824,12788.278,6333.926,3827.285
2021,646,Rwanda,660.31,464.612,800,,,,,,,,,,660.31,,,,,,,,,,800,,,,,,,,,,464.612,,,,,,,,,
2021,652,Saint Barthélemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,654,Saint Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,659,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,660,Anguilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,662,Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,666,Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,670,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,674,San Marino,39609.279,,380,,,,,,,,,,39609.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,678,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,682,Saudi Arabia,0.351,,784,,,,,,,,,,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,686,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,688,Serbia,822997.068,586862.668,348,070,203,642,191,100,499,807,705,040,260224.354,149037.483,128946.948,91411.037,76078.408,63402.683,22014.131,18801.339,12640.408,313.469,191,348,807,203,642,100,705,499,008,070,176014.17,94897.887,78351.672,55740.961,49831.423,38165.344,29894.98,26055.567,23549.768,10594.909
2021,690,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,694,Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,697,"Europe EFTA, nes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,699,India,3745.357,577118.305,064,,,,,,,,,,3745.357,,,,,,,,,,050,524,104,,,,,,,,459895.123,116415.223,807.959,,,,,,,
2021,702,Singapore,1394.316,571.188,860,764,842,,,,,,,,1394.07,0.178,0.068,,,,,,,,050,458,360,,,,,,,,567.385,3.661,0.142,,,,,,,
2021,703,Slovakia,1717207.479,1825169.182,203,616,348,804,300,100,,,,,1249949.491,387724.603,48384.232,26487.096,3354.047,1308.01,,,,,348,804,203,616,807,100,,,,,1617613.166,106079.719,92134.432,4963.548,4013.354,364.963,,,,
2021,704,Viet Nam,80529.569,87983.123,418,156,,,,,,,,,69256.055,11273.514,,,,,,,,,116,418,,,,,,,,,83400.7,4582.423,,,,,,,,
2021,705,Slovenia,911717.119,487503.87,040,191,100,276,688,380,300,757,070,499,414746.678,289335.299,59874.11,30964.203,29894.98,24663.58,24295.28,13603.38,9600.727,9519.663,191,380,300,040,070,688,499,008,807,203,159177.942,119113.748,85005.53,76241.471,13958.681,12640.408,11789.847,3894.897,3137.51,1356.409
2021,706,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,710,South Africa,296907.687,822288.842,508,516,426,,,,,,,,296143.511,755.474,8.702,,,,,,,,508,516,748,716,072,426,,,,,289273.022,162919.658,130993.928,116831.447,98287.841,23982.946,,,,
2021,711,Southern African Customs Union (...1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,716,Zimbabwe,153493.82,9683.62,710,508,894,,,,,,,,116831.447,36394.607,267.766,,,,,,,,748,516,072,508,,,,,,,6499.706,3051.437,126.228,6.249,,,,,,
2021,724,Spain,2263030.796,2593588.14,251,620,504,276,380,,,,,,1567588.202,682814.483,11056.272,1570.829,1.01,,,,,,620,251,504,020,276,380,300,,,,1359490.599,1171194.64,39023.805,22876.176,945.914,55.012,1.994,,,
2021,728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,729,Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,736,Sudan (...2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,740,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,748,Eswatini,153840.697,57.39,710,508,716,,,,,,,,130993.928,16347.063,6499.706,,,,,,,,508,,,,,,,,,,57.39,,,,,,,,,
2021,752,Sweden,804903.919,2875487.446,579,208,440,616,276,246,,,,,549017.835,169244.985,33184.843,26839.575,25015.844,1600.837,,,,,246,208,440,616,276,579,124,,,,1119890.035,641362.551,367805.457,287378.66,239927.186,219122.706,0.851,,,
2021,757,Switzerland,4248851.607,2193334.078,251,276,040,070,203,380,499,642,807,191,2015076.888,1556740.311,529372.792,73420.839,34651.334,18908.079,14254.243,4040.09,1637.414,654.957,276,251,380,040,642,203,807,499,705,191,681165.015,605653.914,572291.776,135800.276,74349.037,56988.867,39357.77,13803.778,13603.38,320.265
2021,760,Syria,23147.617,,792,,,,,,,,,,23147.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,762,Tajikistan,0.441,22872.239,860,,,,,,,,,,0.441,,,,,,,,,,860,,,,,,,,,,22872.239,,,,,,,,,
2021,764,Thailand,1825867.579,120429.422,418,458,156,,,,,,,,1825782.452,82.027,3.1,,,,,,,,418,116,104,458,344,702,,,,,63450.399,34850.07,20076.71,2001.67,50.395,0.178,,,,
2021,768,Togo,61905.962,8855.211,288,566,,,,,,,,,33987.919,27918.043,,,,,,,,,204,854,,,,,,,,,8106.5,748.711,,,,,,,,
2021,772,Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,776,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,780,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,784,United Arab Emirates,1.719,103.486,860,,,,,,,,,,1.719,,,,,,,,,,512,156,120,368,682,,,,,,72.894,28.613,0.901,0.727,0.351,,,,,
2021,788,Tunisia,52686.233,,012,,,,,,,,,,52686.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,792,Türkiye,43861.795,248729.294,031,268,100,300,203,860,,,,,24935.607,14674.594,3009.232,870.26,370.235,1.867,,,,,100,368,203,300,760,268,056,208,,,103601.19,43837.444,42679.835,26375.328,23147.617,7051.037,1364.745,672.098,,
2021,795,Turkmenistan,8.889,107429.539,860,,,,,,,,,,8.889,,,,,,,,,,860,417,,,,,,,,,97464.899,9964.64,,,,,,,,
2021,796,Turks and Caicos Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,798,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,800,Uganda,2290.95,36498.292,404,646,,,,,,,,,1826.338,464.612,,,,,,,,,404,834,646,180,,,,,,,28523.446,7173.828,660.31,140.708,,,,,,
2021,804,Ukraine,163792.91,241420.789,703,112,643,348,642,498,860,,,,106079.719,44744.999,6333.926,4531.868,2093.082,6.194,3.122,,,,348,616,642,703,498,112,191,,,,89660.905,63486.801,54129.888,26487.096,6216.382,1352.965,86.752,,,
2021,807,North Macedonia,343803.79,81323.503,100,688,300,203,757,348,442,703,705,208,108428.61,78351.672,57367.938,39721.399,39357.77,8548.41,4396.91,4013.354,3137.51,480.217,203,300,688,100,705,442,348,757,008,642,27552.576,19513.793,18801.339,4485.625,3609.812,2229.344,1874.875,1637.414,1082.194,423.114
2021,810,USSR (...1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,818,Egypt,,33116.875,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,33116.875,,,,,,,,,
2021,826,United Kingdom,4159784.151,750926.593,251,056,528,579,203,372,860,688,,,1797098.495,993135.097,777416.106,225539.725,213872.763,152715.247,3.619,3.099,,,251,372,056,528,579,203,124,,,,350502.583,348840.999,29939.083,15293.651,5138.212,1208.05,4.015,,,
2021,834,United Rep. of Tanzania,10462.478,,800,894,,,,,,,,,7173.828,3288.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,842,USA,2774187.208,618288.43,124,484,860,,,,,,,,2635075.005,138996.062,116.141,,,,,,,,124,484,320,152,178,702,,,,,504873.104,113232.448,180.5,1.506,0.804,0.068,,,,
2021,849,US Misc. Pacific Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,854,Burkina Faso,150339.105,,288,384,768,,,,,,,,92537.884,57052.51,748.711,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,858,Uruguay,4123.31,525150.218,032,,,,,,,,,,4123.31,,,,,,,,,,076,032,,,,,,,,,435033.139,90117.079,,,,,,,,
2021,860,Uzbekistan,138993.206,108890.612,795,762,398,417,,,,,,,97464.899,22872.239,18656.047,0.021,,,,,,,004,702,842,031,643,156,795,376,251,276,107272.415,1394.07,116.141,33.487,10.655,9.752,8.889,5.777,5.623,4.623
2021,862,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,876,Wallis and Futuna Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,882,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,887,Yemen,28.036,,512,,,,,,,,,,28.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,891,Serbia and Montenegro (...2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,894,Zambia,11091.329,137979.607,508,454,,,,,,,,,10965.679,125.65,,,,,,,,,516,180,072,834,454,716,508,,,,55838.829,52704.043,24386.671,3288.65,1234.931,267.766,258.717,,,
2022,004,Afghanistan,82469.825,,860,,,,,,,,,,82469.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,008,Albania,217875.694,284947.572,300,807,499,688,,,,,,,212570.03,4409.955,837.929,57.78,,,,,,,300,499,688,807,,,,,,,262535.714,14579.995,4047.653,3784.21,,,,,,
2022,012,Algeria,,189631.749,,,,,,,,,,,,,,,,,,,,,788,562,,,,,,,,,182737.352,6894.397,,,,,,,,
2022,016,American Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,020,Andorra,75809.379,,724,251,,,,,,,,,55153.824,20655.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,024,Angola,1.813,,842,702,,,,,,,,,1.774,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,028,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,031,Azerbaijan,6479.959,102171.37,643,051,364,268,860,,,,,,3718.989,1266.888,841.217,573.507,79.358,,,,,,792,268,364,643,,,,,,,79267.064,13786.969,5473.103,3644.234,,,,,,
2022,032,Argentina,896811.139,139052.045,600,076,858,,,,,,,,403756.554,335977.354,157077.231,,,,,,,,076,858,,,,,,,,,138588.492,463.553,,,,,,,,
2022,036,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,040,Austria,5908854.474,5885702.461,276,203,757,348,705,380,442,804,,,3865042.675,1163231.081,471292.064,238619.965,84904.684,52459.825,29388.879,3915.301,,,276,757,705,348,380,203,688,,,,1692223.244,1393193.966,1051845.468,1016754.18,569166.911,152143.547,10375.145,,,
2022,044,Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,048,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,050,Bangladesh,537678.699,,699,702,,,,,,,,,537020.43,658.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,051,Armenia,5634.574,80486.543,268,364,,,,,,,,,4482.263,1152.311,,,,,,,,,364,268,031,,,,,,,,66194.231,13025.424,1266.888,,,,,,,
2022,052,Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,056,Belgium,4113197.412,6553583.495,528,276,826,251,804,442,203,,,,2078664.348,829935.764,610705.61,504199.657,60767.564,27929.175,995.294,,,,251,528,826,276,442,804,203,,,,3391064.701,1238225.149,805507.08,580990.05,485448.319,49125.279,3222.917,,,
2022,058,Belgium-Luxembourg (...1998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,060,Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,064,Bhutan,,9528.413,,,,,,,,,,,,,,,,,,,,,699,,,,,,,,,,9528.413,,,,,,,,,
2022,068,Bolivia (Plurinational State of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,070,Bosnia Herzegovina,282619.439,745564.081,191,688,499,,,,,,,,119512.996,93294.095,69812.348,,,,,,,,191,688,499,,,,,,,,411473.937,233501.444,100588.7,,,,,,,
2022,072,Botswana,105079.11,3.117,710,894,508,516,716,,,,,,62160.66,26958.284,10052.159,5448.036,459.971,,,,,,716,,,,,,,,,,3.117,,,,,,,,,
2022,076,Brazil,1403038.229,335977.354,600,032,858,388,,,,,,,1257994.939,138588.492,6436.396,18.402,,,,,,,032,,,,,,,,,,335977.354,,,,,,,,,
2022,084,Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,086,Br. Indian Ocean Terr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,090,Solomon Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,092,Br. Virgin Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,096,Brunei Darussalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,100,Bulgaria,287304.909,2448388.24,792,688,442,203,642,807,300,191,705,348,159891.608,69958.795,23676.209,16805.274,7890.717,4208.174,2687.824,2014.669,128.53,43.109,642,705,688,807,208,300,792,442,276,191,1513453.756,272853.567,259198.2,194735.847,56555.498,53100.018,48271.084,47275.309,2468.574,476.387
2022,104,Myanmar,86262.315,49114.624,156,764,699,,,,,,,,56488.565,28936.031,837.719,,,,,,,,156,,,,,,,,,,49114.624,,,,,,,,,
2022,108,Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,112,Belarus,2.637,100414.252,860,804,,,,,,,,,2.29,0.347,,,,,,,,,804,,,,,,,,,,100414.252,,,,,,,,,
2022,116,Cambodia,411391.307,,418,704,764,,,,,,,,188314.413,133765.098,89311.796,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,120,Cameroon,0.594,,784,,,,,,,,,,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,124,Canada,721105.693,4382697.363,842,764,528,,,,,,,,721092.61,12.753,0.33,,,,,,,,842,484,246,,,,,,,,4382106.936,588.549,1.878,,,,,,,
2022,132,Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,136,Cayman Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,140,Central African Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,144,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,148,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,152,Chile,8.381,,388,,,,,,,,,,8.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,156,China,288949.992,1579702.956,643,104,408,418,388,860,784,,,,215587.406,49114.624,20386.113,3687.428,132.294,32.501,9.626,,,,344,446,496,104,704,418,408,231,784,,885388.75,470245.692,129187.155,56488.565,34909.527,3434.612,42.538,5.513,0.604,
2022,162,Christmas Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,166,Cocos Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,170,Colombia,5783.41,14476.735,218,,,,,,,,,,5783.41,,,,,,,,,,218,,,,,,,,,,14476.735,,,,,,,,,
2022,174,Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,175,Mayotte (Overseas France),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,178,Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,180,Dem. Rep. of the Congo,90372.121,,894,,,,,,,,,,90372.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,184,Cook Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,188,Costa Rica,777.361,587.253,222,320,,,,,,,,,767.043,10.318,,,,,,,,,222,320,,,,,,,,,293.897,293.356,,,,,,,,
2022,191,Croatia,2236832.529,1423501.354,348,688,070,705,100,757,,,,,970893.982,552643.453,411473.937,301315.312,476.387,29.458,,,,,705,348,688,070,100,499,,,,,598526.5,447662.38,255094.507,119512.996,2014.669,690.302,,,,
2022,192,Cuba,15.556,,388,,,,,,,,,,15.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,196,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,200,Czechoslovakia (...1992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,203,Czechia,2837729.837,5441959.598,276,616,040,703,442,499,056,348,705,860,1448424.077,1112905.778,152143.547,79694.967,24146.427,14322.851,3222.917,1878.806,988.373,2.094,276,703,040,616,442,100,705,499,348,056,2193692.169,1853277.344,1163231.081,130027.509,70704.568,16805.274,5317.451,4876.972,3031.936,995.294
2022,204,Benin,77909.113,,566,288,768,,,,,,,,64509.671,7138.335,6261.107,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,208,Denmark,3634472.45,3746189.832,579,752,276,528,100,499,860,,,,1339762.472,1335485.269,551507.93,341171.194,56555.498,9988.9,1.187,,,,276,528,579,688,752,499,784,,,,2437712.054,478672.681,403394.392,233447.188,173408.571,19546.769,8.177,,,
2022,212,Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,214,Dominican Rep.,3.676,,388,,,,,,,,,,3.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,218,Ecuador,14476.735,7211.938,170,,,,,,,,,,14476.735,,,,,,,,,,170,604,,,,,,,,,5783.41,1428.528,,,,,,,,
2022,222,El Salvador,101013.784,39775.166,320,591,188,,,,,,,,85288.075,15431.812,293.897,,,,,,,,320,591,188,340,558,,,,,,35562.883,3348.497,767.043,91.57,5.173,,,,,
2022,226,Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,231,Ethiopia,5.513,1390.402,156,,,,,,,,,,5.513,,,,,,,,,,404,,,,,,,,,,1390.402,,,,,,,,,
2022,232,Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,233,Estonia,962492.067,1039009.51,246,428,,,,,,,,,944429.314,18062.753,,,,,,,,,428,246,,,,,,,,,1019682.2,19327.31,,,,,,,,
2022,238,Falkland Isds (Malvinas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,242,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,246,Finland,2413735.082,952522.695,752,643,579,233,124,,,,,,2011069.123,349358.396,33978.375,19327.31,1.878,,,,,,233,752,579,643,,,,,,,944429.314,7703.302,386.034,4.045,,,,,,
2022,251,France,15518479.6,12653230.34,724,056,826,276,757,380,388,860,,,3954701.648,3391064.701,3375303.233,2645204.369,1737619.881,414534.943,40.51,10.315,,,380,757,724,276,826,056,020,,,,5355189.784,3611198.011,1562065.576,807001.888,792919.87,504199.657,20655.555,,,
2022,258,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,260,Fr. South Antarctic Terr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,262,Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,266,Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,268,Georgia,48695.399,139391.575,643,031,051,,,,,,,,21883.006,13786.969,13025.424,,,,,,,,792,051,031,643,,,,,,,134334.838,4482.263,573.507,0.967,,,,,,
2022,270,Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,275,State of Palestine,22788.265,,400,860,,,,,,,,,22787.691,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,276,Germany,13026497.48,17664035.73,208,528,203,040,579,757,251,752,056,616,2437712.054,2274834.063,2193692.169,1692223.244,1316616.437,1032393.27,807001.888,619710.219,580990.05,67868.677,040,757,251,616,528,203,442,056,208,579,3865042.675,3462853.401,2645204.369,2024223.49,1517909.393,1448424.077,937881.229,829935.764,551507.93,357089.521
2022,278,Dem. Rep. of Germany (...1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,280,Fed. Rep. of Germany (...1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,288,Ghana,,80871.37,,,,,,,,,,,,,,,,,,,,,768,854,204,,,,,,,,48461.704,25271.331,7138.335,,,,,,,
2022,292,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,296,Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,300,Greece,1087947.489,607087.408,807,008,705,380,100,792,442,,,,427851.631,262535.714,185927.924,98749.644,53100.018,46227.192,13555.366,,,,807,008,705,380,792,442,100,348,,,258883.554,212570.03,74592.088,29403.289,16593.719,12356.478,2687.824,0.426,,
2022,304,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
